,patent,title,abstract,forward_div_backward_cousine,forward_cosine,backward_cosine,new_word,new_word_reuse,new_bigram,new_bigram_reuse,new_trigram,new_trigram_reuse,new_word_comb,new_word_comb_reuse
1091962,5405768,Method for cloning and producing the AATII and ALUI restriction endonuclease and methylase and related method for overexpressing restriction endonucleases," The present invention provides a novel approach to the production of restriction endonucleases. More specifically, there is provided a novel method for the overexpression of these enzymes, which comprises transforming a host cell with an expression vector containing DNA coding for the restriction endonuclease of interest and a vector for the expression of a methylase which is capable of protecting the host cell DNA against the restriction endonuclease of interest. The methylase vector is compatible with the restriction endonuclease expression vector. Preferably, the expression vector is a T7 expression vector and the cell is transformed with a third compatible vector which regulates the expression vector. Also disclosed is the cloning and overexpression of the AatII restriction endonuclease and methylase and the cloning and overexpression of the AluI restriction endonuclease and methylase. ",1.714528734,0.007671018,0.004474126,0,0,3,14,3,12,42,317
884104,5196331,Cloning the MspI restriction and modification genes, Methods for cloning restriction enzymes and their corresponding modification enzymes by selecting clones resistant to in vitro digestion by the restriction enzyme and subsequent screening to identify those clones containing the restriction gene. ,1.714528717,0.007494344,0.004371081,0,0,0,0,1,3,27,407
5582161,9922557,Automotive telemetry protocol,"Apparatus whereby one or more vehicle nodes are configured for use in a vehicular communications network which provides for exchange of data between a plurality of vehicle nodes, the vehicle node comprising at least one on-board computing unit which is operable to broadcast identity messages to, and to receive identity messages from the plurality of neighboring vehicle nodes on at least one roadway and the at least one on-board computing unit further comprising a transmitter and a receiver, transmitting operational vehicle event messages notifying the plurality of neighboring vehicle nodes of impending operational vehicle events that includes at least one of acceleration, brake application, lane mergers, turn or lane changes, or passing of neighboring vehicles.",1.714493837,0.044188164,0.0257733,0,0,0,0,0,0,6,6
1324349,5640562,Layering hardware support code on top of an existing operating system, An embodiment of the present invention provides an efficient and robust way to incorporate new installation scripts into an existing operating system in order to install and reboot a system using a new platform specific kernel and new device specific drivers. The embodiment determines the platform architecture of the system and stores it in an address space of an existing operating system kernel. The embodiment also pre-processes a file with dynamic entries in order to generate device independent package names. If the platform architecture type stored in each package matches the platform architecture type stored in the kernel address space then the file system is used to install the files from the package onto the system. The existing operating system then reboots the system using the installed platform specific kernel. ,1.714290859,0.020660318,0.012051816,0,0,8,196,3,26,69,1872
1422453,5740405,Method and system for providing data compatibility between different versions of a software program," The present invention provides a computer system for providing data compatibility between different versions of a computer program. The computer system comprises a memory which stores a later version of a computer program and a prior version of the computer program. A user of the computer system invokes the prior version of the computer program, creates a file, and requests that the file be saved on a permanent storage device. The computer system of the present invention automatically saves the file in both a version dependent external format and a version independent data format. When the user of the computer system invokes the later version of the computer program and requests to process the data stored in the file, the computer system determines whether the data stored in the version dependent external format can be processed by the later version of the computer program. When the data cannot be processed by the later version of the computer program, the computer system retrieves the data in the version independent data format. The later version of the computer program converts the retrieved data to a version dependent internal format that can be processed by the later version of the computer program. The later version of the computer program then processes the converted data. ",1.714220948,0.025681296,0.014981322,0,0,1,25,1,24,0,0
5624653,9965364,Fault tolerant listener registration in the presence of node crashes in a data grid,"A processing device to receive, from a second node in the data grid system, a first filter. The processing device may detect a failure of a third node of the data grid system. The processing device may determine that the backup data stored at the first node matches the first filter. The processing device may send, to the second node, a duplicate data notification indicating that the backup data comprises, at least in part, first data duplicative to second data communicated to the second node from the third node.",1.713456855,0.079673141,0.046498481,0,0,0,0,0,0,0,0
1512019,5832218,Client/server electronic mail system for providng off-line client utilization and seamless server resynchronization," An electronic mail (E-Mail) server system is disclosed that is used within a client/server network system. Typically, the network system includes at least one client connected to a server. The E-Mail server system comprises a mail server, a client mail server, located within the client, and a log manager. The mail server, which is located within the server of the client/server network system, provides a plurality of E-Mail functions accessible across the client/server network system. The client mail server access the mail server and invokes the mail server to copy selected ones of a plurality of the E-Mail functions in the client mail server to enable the client to perform E-Mail composing while in a disconnected state from the mail server. The log manager logs all E-Mail activity performed by the user on the client while in the disconnected state and then performs reconnection and resynchronization between the client and server for replaying the logged activity for execution by the mail server. Optimally, the client/server network system operates in an object oriented environment so that the local client/server instantiates selected ones of class functions of the plurality of E-Mail functions. ",1.713111379,0.014231146,0.008307193,0,0,14,878,14,98,74,887
1142770,5457035,Cytokine which is a ligand for OX40," There is disclosed a polypeptide (OX40-L) and DNA sequences, vectors and transformed host cells useful in providing OX40-L polypeptides. More particularly, this invention provides isolated murine OX40-L polypeptides that bind to the extracellular binding region of OX40. ",1.713059842,0.01289197,0.007525697,2,125,6,44,6,23,64,1138
1250018,5565334,Enhancer sequence for modulating expression in epithelial cells," Isolated DNA encompassing the DF3 enhancer as well as a sequence encoding a heterologous polypeptide provides epithelial tissue-selective gene expression of the heterologous polypeptide, useful in methods of therapy. ",1.713027772,0.011639548,0.006794722,2,5,15,56,23,56,1422,10512
1237094,5552312,"Recombinant HT.sub.m4 gene, protein and assays"," The invention relates to a recombinant DNA molecule which encodes a HT.sub.m4 protein, a transformed host cell which has been stably transfected with a DNA molecule which encodes a HT.sub.m4 protein and a recombinant HT.sub.m4 protein. The invention also relates to a method for detecting the presence of a hereditary atopy. ",1.712869539,0.00941276,0.005495316,1,6,5,13,3,7,43,285
5602254,9942814,Systems and methods for selecting an access node and/or cell sector for handover of a wireless device,"Systems and methods are described for performing handover of a wireless device to a target Access Node (AN) sector. Beam-form capable sectors of one or more target ANs may be selected from a pool of candidate sectors. At least one of the selected sectors may be prioritized (e.g., over the other sectors) based on an open beam-form seat. Handover of the wireless device from a first AN to the prioritized sector may be performed.",1.712723894,0.045163993,0.026369687,0,0,0,0,0,0,21,21
5579961,9920342,Process for the preparation of Droxidopa,"A novel process for the preparation of L-threo-dihydroxyphenylserine (Droxidopa) is described. It comprises of enantioselective hydrolysis of racemic (DL)-threo-N-acetyl-3-(3,4-methylenedioxyphenyl)-serine using commercially available L-amino acylase from Aspergillus sp. (EC 3.5.1.14) in the presence of cobalt ions, to obtain (L)-threo-3-(3,4-methylenedioxyphenyl)-serine followed by dealkylation to obtain Droxidopa. Protecting the amino group of (L)-threo-3-(3,4-methylenedioxyphenyl)-serine using either benzyloxycarbonyl or phthaloyl group before dealkylation followed by deprotection of the amino group results in obtaining Droxidopa in high yields and purity.",1.712648393,0.021951184,0.012817099,0,0,0,0,0,0,130,130
5355134,9693996,Chlorophyll c containing degranulation suppressor,Degranulation suppressors are provided that are effective against allergic disease and osteoarthritis. The degranulation suppressors contain chlorophyll c.,1.71243747,0.008080206,0.004718541,0,0,0,0,0,0,1,1
5516254,9856215,Preparation method of Nintedanib,"Disclosed is a preparation method of nintedanib (I), comprising the following steps: carrying out a condensation reaction on 4-(R acetate-2-yl)-3-nitrobenzoate (II) and trimethyl orthobenzoate to obtain (E)-4-[(2-methoxybenzylidene) R acetate-2-yl]-3-nitrobenzoate (III); carrying out a substitution reaction on the compound (EI) and N-(4-aminophenyl)-N-methyl-2-(4-methyl piperazine-1-yl) acetamide (IV) under the action of an acid-binding agent to generate (Z)-4-{[2-(N-methyl-2-(4-methyl piperazine-1-yl) acetamido-aniline) benzylidene] R acetate-2-yl}-3-nitrobenzoate (V); and sequentially carrying out reduction reactions and cyc-lization reactions on the compound (V) to prepare the nintedanib (I). The preparation method has an easily obtained raw material and a simple process, is economical and environmentally friendly, and is suitable for industrial production.",1.712298095,0.028436417,0.016607165,0,0,0,0,0,0,360,362
1282806,5598536,Apparatus and method for providing remote users with the same unique IP address upon each network access," A remote access server provides a remote user with access to a local computer network. The server receives a user identification string from its communication port, the string having been entered by the remote user at a remote computer which is coupled to the communication port. The string identifies the remote user. The server uses the string to access a database and determine an internet protocol (IP) address associated with the string. The remote computer needs the IP address to communicate on the local computer network. The database includes a user identification string for each remote user and an IP address for each string. The remote access server sends the IP address to the remote computer via the communication port. The server then allows the remote computer to access the local computer network and to communicate on the local computer network using the IP address. ",1.711887061,0.021135526,0.012346332,0,0,0,0,6,67,3,4948
965548,5278297,Gene encoding a novel protein H capable of binding to IgG," A gene coding for Protein H, which is capable of binding specifically to human IgG of all subclasses, was isolated from Streptococcus sp. AP1 and expressed in host cells, E. coli to produce the Protein H. ",1.711322015,0.012590545,0.007357204,0,0,0,0,0,0,9,94
5641240,9982037,Agents for influenza neutralization,"The present invention provides antibodies (e.g., monoclonal antibodies, human antibodies, humanized antibodies, etc.), which bind to multiple influenza strains. Such antibodies are useful, for example, in the prophylaxis, treatment, diagnosis, and/or study of influenza.",1.711298394,0.033344526,0.019484928,0,0,0,0,0,0,98,99
5491687,9831488,In-battery polymerization of conducting polymers for high-rate charging cathodes,"Cathodes for a fast charging lithium ion battery, processes for manufacturing thereof and corresponding batteries are provided. Cathode formulations comprise cathode material having an olivine-based structure, binder material, and monomer material selected to polymerize into a conductive polymer upon partial delithiation of the cathode material during at least a first charging cycle of a cell having a cathode made of the cathode formulation. When the cathode is used in a battery, polymerization is induced in-situ (in-cell) during first charging cycle(s) of the battery to provide a polymer matrix which is evenly dispersed throughout the cathode.",1.711164111,0.019583469,0.01144453,0,0,0,0,1,2,729,729
5641250,9982047,Reducing systemic regulatory T cell levels or activity for treatment of Alzheimer's disease,"A pharmaceutical composition comprising an active agent that causes reduction of the level of systemic immunosuppression in an individual for use in treating a disease, disorder, condition or injury of the CNS that does not include the autoimmune neuroinflammatory disease, relapsing-remitting multiple sclerosis (RRMS), is provided. The pharmaceutical composition is for administration by a dosage regimen comprising at least two courses of therapy, each course of therapy comprising in sequence a treatment session followed by an interval session.",1.711158833,0.026627909,0.015561331,1,4,1,5,2,10,219,964
5635437,9976210,"Shadow mask, film forming system using shadow mask and method of manufacturing a display device","A shadow mask includes a mask foil and a plurality of openings provided on the mask foil in accordance with a shape of at least one region where films are formed on a film forming object. The mask foil has an annular shape where first end of the mask foil and a second end of the mask foil, which is opposed to the first end of the mask foil, are connected to each other.",1.710869086,0.029199531,0.017067075,0,0,0,0,0,0,0,0
5412568,9751821,"Method for production of 3-hydroxypropan-1-one compound, method for production of 2-propen-1-one compound and method for production of isoxazoline compound","There is provided a novel intermediate for producing pesticides. A method for producing the compound of Formula (3) comprises reacting an aromatic ketone compound of Formula (4) and a substituted acetophenone compound of Formula (5) as starting raw materials in an organic solvent or water in the presence or absence of an additive in the presence of a base in a suspended state. A method may comprise dehydrating the compound of Formula (3). A method for producing compound (2) in one step comprises reacting compound (4) and compound (5) to obtain compound (3). Further, a method for producing an isoxazoline compound of Formula (1) comprises reacting compound (2) and a hydroxylamine in an aliphatic or an aromatic hydrocarbon solvent which is optionally substituted by a halogen atom by adding an additive selected from a phase-transfer catalyst, a C1-C6 alcohol and an aprotic polar solvent in the presence of a base and water.",1.710855142,0.03370399,0.019700084,0,0,0,0,0,0,0,0
1094838,5408667,Method for unified design documentation, A method for unified design documentation includes capturing design information in a computer file and adding implementation code to the computer file. The implementation code is marked to distinguish it from the design information in the computer file. The implementation code is then extracted from the computer file and compiled into a prototype. ,1.710706894,0.015829816,0.009253377,0,0,4,27,5,43,2,24
5590118,9930573,Facilitating mobility dimensioning via dynamic configuration of a switch,"Dynamic grouping of cell site devices to network devices that include a group of baseband processing devices is facilitated. One method includes determining, by a device including a processor, respective load information for cell site devices of respective cell sites associated with a network; and determining, by the device, interference information associated with the cell site devices. The method also includes determining, by the device, configuration information of a switch device communicatively coupled between the cell site devices and network devices that include a group of baseband processing devices. The determining the configuration information is based on the respective load information of the cell site devices and the interference information associated with the cell site devices.",1.710554657,0.063804999,0.037300766,0,0,0,0,0,0,0,0
5533047,9873111,Process for the preparation of a catalyst support,"Process for preparing a catalyst support which process comprises a) mixing pentasil zeolite having a bulk silica to alumina molar ratio in the range of from 20 to 150 with water, a silica source and an alkali metal salt, b) extruding the mixture obtained in step (a), c) drying and calcining the extrudates obtained in step (b), d) subjecting the calcined extrudates obtained in step (c) to ion exchange to reduce the alkali metal content, and e) drying the extrudates obtained in step (d); process for preparing a catalyst by furthermore impregnating such support with platinum in an amount in the range of from 0.001 to 0.1 wt % and tin in an amount in the range of from 0.01 to 0.5 wt %, each on the basis of total catalyst; ethylbenzene dealkylation catalyst obtainable thereby and a process for dealkylation of ethylbenzene which process comprises contacting feedstock containing ethylbenzene with such catalyst.",1.71032644,0.037263568,0.021787401,0,0,0,0,0,0,0,0
5576816,9917173,Oxidation and etching post metal gate CMP,"A method includes forming a dummy gate of a transistor at a surface of a wafer, removing the dummy gate, and filling a metallic material into a trench left by the removed dummy gate. A Chemical Mechanical Polish (CMP) is then performed on the metallic material, wherein a remaining portion of the metallic material forms a metal gate of the transistor. After the CMP, a treatment is performed on an exposed top surface of the metal gate using an oxidation-and-etching agent comprising chlorine and oxygen.",1.710073035,0.061507057,0.035967503,0,0,0,0,0,0,51,51
1286186,5602003,N-acetylglucosaminyltransferase V gene," The present invention provides a substantially purified UDP-N-acetylglucosamine:.alpha.-6-D-mannoside .beta.-1,6-N-acetylglucosaminyltransferase (GlcNAc T-V; EC 2.4.1.155) and antibodies which specifically bind GlcNAc T-V. The present invention also provides polynucleotide sequences and oligonucleotide probes capable of specifically hybridizing to nucleic acid sequences which encode GlcNAc T-V, and cDNA and genomic clones encoding GlcNAc T-V, as well as nucleotide sequences encoding GlcNAc T-V, as specifically exemplified by a GlcNAc T-V coding sequence from rat. ",1.709796446,0.016802579,0.009827239,2,17,12,31,17,65,328,3851
5595084,9935584,Self-biased gyrator-based receiver for amplification and equalization of single-ended signals,"A self-biased gyrator-based input receiver amplifies and equalizes single-ended signals. The input receiver implements inductive impedance useful for high-frequency peaking circuits using an active gyrator-C circuit comprising only resistive, capacitive, and transistor elements, which are easily and efficiently fabricated on a conventional integrated circuit. Transistors comprising the input receiver, along with resistive elements and capacitive elements may be implemented as digitally adjustable circuit elements, providing for adjustment of at least peak frequency, low-frequency gain, and termination impedance.",1.709471673,0.070536986,0.041262448,0,0,0,0,0,0,50,50
1356705,5673393,Managing bandwidth over a computer network having a management computer that allocates bandwidth to client computers upon request," Management computers of a packet-switched computer network allocate transmission bandwidth for transmissions such as those for conferences between client computers of the network. Callers and callees request bandwidth from their associated managers for transmissions. Managers monitor and allocate bandwidth taking into account whether the transmissions are between local clients or local and external clients. Managers maintain records of active transmissions, but need not maintain lists of client computers with which the managers are associated. ",1.709246838,0.017470188,0.010220986,0,0,4,35,16,206,6,298
1266265,5581757,Partially replicated database for a network of store-and-forward message systems," Method for generating and maintaining a user name database in a network of store-and-forward message system nodes, wherein databases associated with the individual nodes of the network are not completely replicated. In accordance with the present invention, whenever a sender addresses a message recipient whose name is not stored in a database associated with the message sender's system node, the message sender's system obtains the message recipient's name from a database associated with the message recipient's system node and the message sender's system node updates its associated database with the message recipient's name. ",1.709230886,0.012808437,0.007493685,0,0,0,0,5,18,3,31
5503758,9843640,"Scalable, real-time messaging system","Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for receiving a write request from a publisher comprising a channel name wherein the channel identified by the channel name comprises an ordered plurality of messages stored in buffers, each buffer having a predetermined time-to-live and being assigned to a respective node, identifying a first node and a first buffer stored on the first node based on the channel name of the request that has available storage for storing messages and wherein the first buffer has a time-to-live that has not expired, and sending a write grant to the publisher wherein the grant comprises identification of the first node and the first buffer, and wherein the publisher is configured to send messages to the first node for storage in the first buffer based on the grant until the first buffer is full or its time-to-live has expired.",1.709094064,0.038141642,0.022316877,0,0,0,0,0,0,8,8
5317354,9655922,Dialysis precursor composition,"The present invention concerns a dialysis acid precursor composition for use during preparation of a dialysis acid concentrate solution and for mixing with water and a bicarbonate containing concentrate into a ready-for-use dialysis solution. The dialysis acid precursor composition consists of powder components comprising sodium chloride, at least one dry acid and at least one calcium salt, and optionally potassium salt, magnesium salt, and glucose. In an embodiment, the at least one calcium salt and the optional glucose are present as anhydrous components in the dialysis acid precursor composition.",1.709064106,0.012875754,0.007533804,0,0,0,0,0,0,1,1
5598915,9939445,Detection method for cancer cell in vitro and system using the same,"A cancer cell detection system includes a sample holder, a laser light source, a light detector, and a determine module. The sample holder holds a cell measurement component having metal nanoparticles, and a cell sample is on the cell measurement component. The laser light source illuminates the cell sample. The light detector detects a surface enhanced Raman scattering signal of the cell sample. The determine module selectively determines if the cell sample includes a cancer cell according to a signal intensity of a valid signal in a first Raman peak and a signal intensity of a valid signal in a second Raman peak. The first Raman peak is the signal position of the ring breathing mode of adenine, and the second Raman peak is the signal position of the stretching mode of adenine.",1.708627226,0.080427356,0.04707133,0,0,0,0,0,0,8,8
5505403,9845299,Process for the preparation of a fluorolacton derivative,"A novel process for the preparation of a fluorolactone derivative of the formula        The acylated fluor lactones of formula V, particularly the benzoyl derivative with R1=benzyl are important precursors for the synthesis of prodrug compounds which have the potential to be potent inhibitors of the Hepatitis C Virus (HCV) NS5B polymerase.",1.708496397,0.007810347,0.004571474,0,0,0,0,0,0,7,7
1152255,5466596,Tissue specific transcriptional regulatory element, A novel transcriptional regulatory element which is capable of directing expression of a gene specifically in cells of the endothelial lineage. The transcriptional regulatory element may be used to target expression of a gene in cells of the endothelial lineage. ,1.708248395,0.011545117,0.006758453,0,0,2,16,3,12,216,2862
5631916,9972672,Tunable resistor with curved resistor elements,"A resistor structure is provided that contains curved resistor elements. The resistor structure is embedded within an interconnect dielectric material and the resistivity of an electrical conducting resistive material of the resistor structure can be tuned to a desired resistivity during the manufacturing of the resistor structure. Notably, an electrical conducting metallic structure having a concave outermost surface is provided in a dielectric material layer. A doped metallic insulator layer is formed on the concave outermost surface of the metallic structure. A controlled surface treatment process is then performed to an upper portion of the doped metallic insulator layer to convert the upper portion of the doped metallic insulator layer into an electrical conducting resistive material. An interconnect dielectric material can then be formed to embed the entirety of the remaining doped metallic insulator layer and the electrical conducting resistive material.",1.707897918,0.082951806,0.048569534,0,0,0,0,0,0,7,7
1406856,5724567,System for directing relevance-ranked data objects to computer users," An information access system stores items of information in an unstructured global database. When a user requests access to the system, the system delivers to that user an identification of only those items of information which are believed to be relevant to the user's interest. The determination as to the items of information that are relevant to a user is carried out by ranking each available item in accordance with any one or more techniques. In one approach, the content of each document is matched with an adaptive profile of a user's interest. In another approach, a feedback mechanism is provided to allow users to indicate their degree of interest in each item of information. These indications are used to determine whether other users, who have similar or dissimilar interests, will find a particular item to be relevant. ",1.707632056,0.021711044,0.012714123,1,11,2,50,1,3,178,7056
3000412,7326778,Mutator gene and hereditary non-polyposis colorectal cancer,"The human MSH2 gene, responsible for hereditary non-polyposis colorectal cancer, was identified by virtue of its homology to the MutS class of genes, which are involved in DNA mismatch repair. The sequence of cDNA clones of the human gene are provided, and the sequence of the gene can be used to demonstrate the existence of germ line mutations in hereditary non-polyposis colorectal cancer (HNPCC) kindreds, as well as in replication error+ (RER+) tumor cells.",1.707599609,0.007971342,0.004668156,4,124,9,92,10,89,438,3854
5613300,9953923,Metallization stack and semiconductor device and electronic device including the same,"A metallization stack, comprising: at least an interlayer dielectric layer comprising a dielectric material and a negative capacitance material, wherein: at least a pair of first conductive interconnecting components formed in the interlayer dielectric layer, which are at least partially opposite to each other, comprise both the dielectric material and the negative capacitance material sandwiched between their opposite parts; and/or at least a second conductive interconnecting component formed in an upper interlayer dielectric layer and at least a third conductive interconnecting component formed in a lower interlayer dielectric layer, which are at least partially opposite to each other, comprise both the dielectric material and the negative capacitance material sandwiched between their opposite parts.",1.707445787,0.046626851,0.027307954,0,0,0,0,0,0,0,0
949895,5262528,cDNA probe differentiating normal and cancer tissues," Nucleic acid encoding clone 19 gene product, and protein which interacts specifically with an antibody specific to the gene product of clone 19. ",1.706989704,0.01287365,0.007541727,0,0,2,7,1,4,0,0
5637288,9978067,System and methods for dynamic digital threat mitigation,"Systems and methods include: collecting digital event data from at least one remote source of digital event data; using the collected digital event data as input into primary machine learning ensemble that predicts the likelihood of digital fraud and/or digital abuse; generating by the machine learning system the global digital threat score; identifying a sub-request for a specific digital threat score for a digital abuse type; in response to identifying the sub-request, providing the input of the collected digital event data to a secondary machine learning model ensemble of the machine learning system that predicts a likelihood of the identified digital abuse type; generating by the secondary machine learning ensemble the specific digital threat score for the digital abuse type based on the input of the collected digital event data; and transmitting the global digital threat score and the specific digital threat score for the identified digital abuse type.",1.706969855,0.032708574,0.019161776,0,0,0,0,0,0,45,45
5607370,9947963,Ionically conductive compounds and related uses,"Articles, compositions, and methods involving ionically conductive compounds are provided. The disclosed ionically conductive compounds may be incorporated into an electrochemical cell (e.g., a lithium-sulfur electrochemical cell, a lithium-ion electrochemical cell, an intercalated-cathode based electrochemical cell) as, for example, a protective layer for an electrode, a solid electrolyte layer, and/or any other appropriate component within the electrochemical cell. In certain embodiments, electrode structures and/or methods for making electrode structures including a layer comprising an ionically conductive compound described herein are provided.",1.70632722,0.058171652,0.034091733,0,0,0,0,0,0,0,0
1304872,5620880,Protease deletion, A Bacillus cell contains a mutation in the epr gene resulting in inhibition of the production by the cell of the proteolytically active epr gene product; the cell may further contain mutations in the genes encoding proteolytically active residual protease I (RP-I) and proteolytically active residual protease II (RP-II). ,1.705930322,0.00770318,0.004515531,4,18,8,48,3,6,321,2420
889998,5202248,Method for cloning and producing the NCO I restriction endonuclease and methylase," The present invention is directed to a method for cloning and producing the NcoI restriction endonuclease by 1) introducing the restriction endonuclease gene from N. corallina into a host whereby the restriction gene is expressed; 2) fermenting the host which contains the plasmid encoding and expressing the NcoI restriction endonuclease activity, and 3) purifying the NcoI restriction endonuclease from the fermented host which contains the plasmid encoding and expressing the NcoI restriction endonuclease activity. ",1.705861888,0.005917245,0.003468772,0,0,0,0,1,2,37,154
2102048,6424991,"Object-oriented system, method and article of manufacture for a client-server communication framework","An interprise computing manager in which an application is composed of a client (front end) program which communicates utilizing a network with a server (back end) program. The client and server programs are loosely coupled and exchange information using the network. The client program is composed of a User Interface (UI) and an object-oriented framework (Presentation Engine (PE) framework). The UI exchanges data messages with the framework. The framework is designed to handle two types of messages: (1) from the UI, and (2) from the server (back end) program via the network. The framework includes a component, the mediator which manages messages coming into and going out of the framework. The system includes software for a client computer, a server computer and a network for connecting the client computer to the server computer which utilize an execution framework code segment configured to couple the server computer and the client computer via the network, by a plurality of client computer code segments resident on the server, each for transmission over the network to a client computer to initiate coupling; and a plurality of server computer code segments resident on the server which execute on the server in response to initiation of coupling via the network with a particular client utilizing the transmitted client computer code segment for communicating via a particular communication protocol. A session manager is utilized to manage the initiation of a plurality of network sessions.",1.705150094,0.022026099,0.012917396,0,0,0,0,0,0,86,1305
1598535,5919899,Human protein with angiogenesis regulative properties," Disclosed are an isolated and purified protein acting as an angiogenic factor and nucleotide sequences encoding for such a protein, vectors containing such sequences and cells transformed by such vectors. ",1.705113719,0.013791303,0.008088201,0,0,1,10,0,0,1,75
5556762,9896975,Systems and methods of converting heat to electrical power,"This invention presents methods and system for conversion of heat to electrical power through absorption of heat from any types of fluids with temperatures both higher and lower than 0ÃÂ° C. Heat can be absorbed from fossil or renewable energy resources. The mechanism in this invention uses a fluid or fluids' enthalpy and internal energy difference to generate power, where a reciprocating piston-cylinder system provides the required force to rotate a turbine for power generation.",1.704529189,0.041761935,0.024500569,0,0,0,0,0,0,1,1
5472755,9812416,Semiconductor arrangement and formation thereof,"A semiconductor arrangement and method of formation are provided. The semiconductor arrangement includes a metal trace under at least a first dielectric layer and a second dielectric layer. The metal trace is connected to a ball connection by a first via in the first dielectric layer and second via in the second dielectric layer. The metal trace is connected to a test pad at a connection point, where the connection point is under the first dielectric layer. The metal trace under at least the first dielectric layer and the second dielectric layer has increased stability and decreased susceptibility to cracking in least one of the ball connection, the connection point, the first via or the second via as compared to a metal trace that is not under at least a first dielectric layer and a second dielectric layer.",1.703806827,0.067748033,0.039762743,0,0,0,0,0,0,0,0
1113915,5427922,DNA encoding a new angiotensin II type 1 receptor subtype and its expression," The present invention relates to a human angiotensin II type 1 receptor protein, a recombinant DNA containing a gene which codes for said protein, a transformant carrying said DNA, production of said protein, and anti-angiotensin II substance screening methods using said transformant containing said protein. ",1.703609759,0.016993722,0.009975126,0,0,3,16,0,0,24,49
975802,5288622,Human nerve growth factor by recombinant technology, The .beta.-subunit of human nerve growth factor (.beta.NGF) is prepared in essentially pure form in commercially viable quantities using recombinant DNA technology. The nucleotide sequence and vectors encoding human .beta.NGF and host cells transformed with the vectors are also provided. ,1.703529936,0.006128205,0.003597357,0,0,0,0,6,88,50,268
1493164,5812819,Remote access apparatus and method which allow dynamic internet protocol (IP) address management," A user at a remote computer is provided access to a computer network by a remote access device coupled to the network. The remote access device receives from the remote computer a username which uniquely identifies the user on the network. The remote access device then obtains an internet protocol (IP) address from a server on the network, which server dynamically assigns the IP address based on the username. The IP address uniquely identifies the remote computer on the network, and it is needed by the remote computer to communicate on the network. If the user at the remote computer disconnects, or is disconnected, from the network and then subsequently attempts to re-gain access to the network by sending the same username to either the same or a different remote access device coupled to the network, that remote access device obtains the same IP address from the server. The user at the remote computer thus is provided with the same IP address by the server on the network when the user disconnects and then later reconnects to the network even if each of the two connections is via a different remote access device. ",1.703019397,0.021899169,0.012859025,1,1923,9,4133,12,676,90,30632
5499133,9838983,Controlling power in non-licensed band,Provided are a method and an apparatus for controlling transmission power in a wireless communication system. A wireless device is connected to a first serving cell utilizing a licensed band and a second serving cell utilizing a non-licensed band. The transmission power from the second serving cell is determined by considering the clear channel assessment (CCA) coverage of the wireless device or the second serving cell.,1.702316513,0.047678549,0.02800804,0,0,0,0,0,0,11,11
1946147,6268491,T cell epitopes of the major allergens from dermatophagoides (house dust mite)," The present invention provides isolated peptides of the major protein allergens of the genus Dermatophagoides. Peptides within the scope of the invention comprises at least one T cell epitope, or preferably at least two T cell epitopes of a protein allergen selected from the allergens Der p I, Der p II, Der f I, or Der f II. The invention also pertains to modified peptides having similar or enhanced therapeutic properties as the corresponding, naturally-occurring allergen or portion thereof, but having reduced side effects. The invention further provides nucleic acid sequences coding for peptides of the invention. Methods of treatment or of diagnosis of sensitivity to house dust mites in an individual and therapeutic compositions comprising one or more peptides of the invention are also provided. ",1.702275591,0.006088733,0.00357682,0,0,0,0,0,0,664,1859
993651,5306627,Process for producing a human neutrophil chemotactic factor peptide and a recombinant expression vector for the said polypeptide," An expression vector in which a DNA encoding a human neutrophil chemotactic factor polypeptide is inserted, a transformant (a host cell transformed with the expression vector), and a process for production of the said polypeptide by using the said transformant. ",1.70195933,0.010624154,0.006242308,0,0,1,3,3,9,6,44
1027713,5340935,DNAS encoding proteins active in lymphocyte-medicated cytotoxicity, An isolated DNA that includes a sequence encoding a polypeptide with which the monoclonal antibody TIA-1 produced by the hybridoma designated ATCC#HB10319 is immunologically reactive; a vector or a cell containing such a DNA; and a method of using such a DNA to identify cytolytic lymphocytes. ,1.701737016,0.014400076,0.008461987,1,7,0,0,1,5,37,161
5521645,9861643,System and method for diagnosis and treatment,"This invention relates the use of cortisol blockers (glucocorticoid receptor [GR] antagonists) for the treating or preventing treatment resistant prostate cancer, treating or preventing neoplasia, and treating or preventing infection related to acute or chronic injury or disease.",1.701475183,0.023730619,0.013947085,0,0,0,0,0,0,4835,4845
